fecha_ingreso,anio,mes,estado,proveedor_top,nombre_comercial,tipo_servicio,problema_clasificado,motivo_reclamacion,estado_procesal,resuelta,monto_reclamado,monto_recuperado,porcentaje_recuperado,dias_resolucion
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,0.0,0.0,0.0,18.0
2024-07-01,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Publicidad y Promociones,PUBLICIDAD ENGANOSA,CONCILIADA,True,0.0,200.0,0.0,15.0
2024-07-01,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,11.0
2024-07-01,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,7.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,IMPROCEDENTE,False,0.0,0.0,0.0,11.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,24.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,11.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,815.06,0.0,23.0
2024-07-01,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,400.0,0.0,9.0
2024-07-01,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,0.0,150.0,0.0,8.0
2024-07-01,2024,7,Ciudad de México,OTROS,DISH,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,28.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,DESISTIMIENTO,False,0.0,0.0,0.0,18.0
2024-07-01,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,755.0,0.0,50.0
2024-07-01,2024,7,Ciudad de México,OTROS,SKY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,IMPROCEDENTE,False,0.0,0.0,0.0,11.0
2024-07-01,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,518.0,0.0,8.0
2024-07-01,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,3327.04,1909.34,0.5738854958161008,9.0
2024-07-02,2024,7,Durango,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,CONCILIADA,True,0.0,0.0,0.0,66.0
2024-07-02,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,100.0,100.0,1.0,58.0
2024-07-02,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,109.0,145.8,1.3376146788990826,7.0
2024-07-02,2024,7,Guerrero,OTROS,SKY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,DESISTIMIENTO,False,0.0,0.0,0.0,120.0
2024-07-02,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,1452.91,0.0,8.0
2024-07-02,2024,7,Jalisco,OTROS,MOTOROLA,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFECTOS DE FABRICACION,CONCILIADA,True,0.0,0.0,0.0,147.0
2024-07-02,2024,7,Yucatán,MOVISTAR,MOVISTAR,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,DESISTIMIENTO,False,0.0,0.0,0.0,72.0
2024-07-02,2024,7,San Luis Potosí,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,CONCILIADA,True,0.0,190.0,0.0,23.0
2024-07-02,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,7.0
2024-07-02,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,690.83,0.0,8.0
2024-07-02,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2024-07-02,2024,7,Ciudad de México,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,199.0,0.0,0.0,49.0
2024-07-02,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,998.0,0.0,37.0
2024-07-02,2024,7,Guanajuato,OTROS,MACROPAY,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A HACER EFECTIVA LA GARANTIA,DESISTIMIENTO,False,0.0,0.0,0.0,106.0
2024-07-02,2024,7,Guanajuato,OTROS,SAMSUNG,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A HACER EFECTIVA LA GARANTIA,DESISTIMIENTO,False,0.0,0.0,0.0,106.0
2024-07-02,2024,7,Baja California,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,37.0
2024-07-02,2024,7,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,882.0,0.0,7.0
2024-07-02,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,450.0,0.0,0.0,21.0
2024-07-02,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,NO CONCILIADA,True,0.0,0.0,0.0,37.0
2024-07-02,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,289.71,0.0,8.0
2024-07-02,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,NO CONCILIADA,True,0.0,0.0,0.0,80.0
2024-07-03,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,60.64,0.0,7.0
2024-07-03,2024,7,Yucatán,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,91.0
2024-07-03,2024,7,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,700.0,0.0,21.0
2024-07-03,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,8.0
2024-07-03,2024,7,Ciudad de México,OTROS,SKY,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,27.0
2024-07-03,2024,7,Yucatán,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,37.0
2024-07-03,2024,7,Guanajuato,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,79.0
2024-07-03,2024,7,Chiapas,OTROS,BAIT,Telefonía Móvil,Contratos y Condiciones,MODIFICACION O RECISION SIN AVISO NI AUTORIZACION,DESISTIMIENTO,False,1200.0,0.0,0.0,72.0
2024-07-03,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,748.0,1788.6,2.3911764705882352,12.0
2024-07-03,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,NO CONCILIADA,True,0.0,0.0,0.0,14.0
2024-07-03,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,48.0
2024-07-03,2024,7,Ciudad de México,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,8.0
2024-07-03,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,40.0
2024-07-03,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,470.0,0.0,5.0
2024-07-04,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,NO CONCILIADA,True,0.0,0.0,0.0,27.0
2024-07-04,2024,7,Querétaro,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,DESISTIMIENTO,False,399.0,0.0,0.0,83.0
2024-07-04,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,2000.0,0.0,8.0
2024-07-04,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Atención al Cliente,SUSPENSION DE LA PROVISION DEL SERVICIO,IMPROCEDENTE,False,0.0,0.0,0.0,8.0
2024-07-04,2024,7,Querétaro,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,948.98,948.98,1.0,61.0
2024-07-04,2024,7,Jalisco,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,53.0
2024-07-04,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,19.0
2024-07-04,2024,7,Coahuila,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,1798.0,0.0,57.0
2024-07-04,2024,7,Morelos,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,0.0,0.0,0.0,90.0
2024-07-04,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,1294.18,0.0,7.0
2024-07-04,2024,7,Zacatecas,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A CORREGIR ERRORES,NO CONCILIADA,True,0.0,0.0,0.0,56.0
2024-07-04,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,1539.0,1539.0,1.0,26.0
2024-07-04,2024,7,Yucatán,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,867.0,867.0,1.0,83.0
2024-07-04,2024,7,Sinaloa,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2024-07-04,2024,7,Tamaulipas,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,67.0
2024-07-04,2024,7,Estado de México,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,98.0
2024-07-04,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,824.35,0.0,8.0
2024-07-04,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Contratos y Condiciones,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,8.0
2024-07-04,2024,7,Ciudad de México,OTROS,BAIT,Telefonía Móvil,Contratos y Condiciones,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,8.0
2024-07-04,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-07-04,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,180.0,0.0,11.0
2024-07-04,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,DESISTIMIENTO,False,0.0,0.0,0.0,19.0
2024-07-04,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,800.0,0.0,43.0
2024-07-04,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,619.0,0.0,11.0
2024-07-04,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,249.0,0.0,19.0
2024-07-04,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,580.0,0.0,12.0
2024-07-05,2024,7,Tamaulipas,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,0.0,0.0,0.0,33.0
2024-07-05,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,DESISTIMIENTO,False,1070.0,0.0,0.0,24.0
2024-07-05,2024,7,Guanajuato,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,0.0,0.0,66.0
2024-07-05,2024,7,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,IMPROCEDENTE,False,0.0,0.0,0.0,26.0
2024-07-05,2024,7,Estado de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,39.0
2024-07-05,2024,7,Chihuahua,IZZI,IZZI,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,53.0
2024-07-05,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Publicidad y Promociones,NO RESPETA DESCUENTOS,CONCILIADA,True,0.0,1939.0,0.0,11.0
2024-07-05,2024,7,Zacatecas,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,46.0
2024-07-05,2024,7,Morelos,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,91.0
2024-07-05,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA DEVOLUCION DE DEPOSITO,CONCILIADA,True,1072.24,0.0,0.0,132.0
2024-07-05,2024,7,Jalisco,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,CONCILIADA,True,0.0,0.0,0.0,95.0
2024-07-05,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,0.0,0.0,10.0
2024-07-05,2024,7,Veracruz,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,NO CONCILIADA,True,0.0,0.0,0.0,68.0
2024-07-05,2024,7,Guerrero,TELMEX,TELMEX,Telefonía Fija,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,1556.0,1556.0,1.0,75.0
2024-07-05,2024,7,Sinaloa,OTROS,SAMSUNG,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFECTOS DE FABRICACION,CONCILIADA,True,0.0,0.0,0.0,84.0
2024-07-05,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,48.0
2024-07-05,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,133.0,0.0,0.0,24.0
2024-07-05,2024,7,Ciudad de México,OTROS,SKY,TV,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,CONCILIADA,True,160.0,400.0,2.5,31.0
2024-07-05,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,635.0,0.0,10.0
2024-07-05,2024,7,Chihuahua,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,NO CONCILIADA,True,0.0,0.0,0.0,102.0
2024-07-05,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA DEVOLUCION DE DEPOSITO,DESISTIMIENTO,False,1140.0,0.0,0.0,25.0
2024-07-05,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,46.0
2024-07-05,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,46.0
2024-07-05,2024,7,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,46.0
2024-07-05,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,28.0
2024-07-08,2024,7,Tabasco,OTROS,DISH,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,299.0,0.0,0.0,53.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,274.5,0.0,8.0
2024-07-08,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,USO FRAUDULENTO,CONCILIADA,True,0.0,0.0,0.0,98.0
2024-07-08,2024,7,Estado de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,0.0,0.0,113.0
2024-07-08,2024,7,Estado de México,OTROS,OTRO,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,0.0,0.0,113.0
2024-07-08,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,NO CONCILIADA,True,0.0,0.0,0.0,44.0
2024-07-08,2024,7,Guerrero,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,44.0
2024-07-08,2024,7,Yucatán,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,126.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,DESISTIMIENTO,False,0.0,0.0,0.0,58.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,NO CONCILIADA,True,0.0,0.0,0.0,37.0
2024-07-08,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,50.0,0.0,25.0
2024-07-08,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Publicidad y Promociones,NO RESPETA DESCUENTOS,CONCILIADA,True,100.0,100.0,1.0,7.0
2024-07-08,2024,7,Chihuahua,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,127.0
2024-07-08,2024,7,Yucatán,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,CONCILIADA,True,0.0,0.0,0.0,36.0
2024-07-08,2024,7,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,565.0,565.0,1.0,10.0
2024-07-08,2024,7,Sinaloa,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,DESISTIMIENTO,False,0.0,0.0,0.0,78.0
2024-07-08,2024,7,Ciudad de México,TELMEX,TELMEX,Telefonía Fija,"Entrega, Cambios y Garantías",NEGATIVA A LA DEVOLUCION DE DEPOSITO,CONCILIADA,True,389.0,389.77,1.0019794344473008,35.0
2024-07-08,2024,7,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,53.0
2024-07-08,2024,7,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,CONCILIADA,True,0.0,396.0,0.0,7.0
2024-07-08,2024,7,Ciudad de México,OTROS,SKY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION DEL CONTRATO,CONCILIADA,True,0.0,475.0,0.0,15.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA DEL BIEN O SERVICIO,NO CONCILIADA,True,30.0,0.0,0.0,38.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO EN EL COBRO,DESISTIMIENTO,False,465.0,0.0,0.0,22.0
2024-07-08,2024,7,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,0.0,499.0,0.0,9.0
